"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0xe50bd0d998bd1c9ed065f6dc0a1cf90dc8c7aefeee36bfd81ad82ea6b0d5ca62","19499329","1657669373","2022-07-12 23:42:53","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x19f2a71f014d4376a118506f949b7a771d3251ea","7,222,222.222222222222222222","Buy Token"
"0xe50bd0d998bd1c9ed065f6dc0a1cf90dc8c7aefeee36bfd81ad82ea6b0d5ca62","19499329","1657669373","2022-07-12 23:42:53","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","722,222.222222222222222222","Buy Token"
"0xa69c0ebccf6ae49b43c08599731543c99fc9d0fee63134d26a037279540c5d97","19499486","1657669844","2022-07-12 23:50:44","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa6e1e61c7f54dc789e768bead13f302f45f0818a","12,000,000","Buy Token"
"0x3d0fa28fbef26e88061cd7ec425d39cf5816ae5eae5e076a7a48fafddc984c4c","19499567","1657670087","2022-07-12 23:54:47","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb68af5897fb4dd36d78ddb1a48f58ad96b27afba","1,000,000","Buy Token"
"0x0cabb5826d950db091434566a6d0d1c4671e307e86c6cab0fe8c8d194327933f","19499572","1657670102","2022-07-12 23:55:02","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xbeb851dd8f43a70d32a422dfef1ffbba43b22560","29,777,777.777777777777777777","Buy Token"
"0x6c7f68df8450789c2d6aafec1caafe4feefe213c9e88b66387c59f1bad6121d5","19499665","1657670381","2022-07-12 23:59:41","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7491c2fd9d4e69a9f43fda2e0e61df77a25df2cd","4,000,000","Buy Token"
"0x50217d1b8231aa31c7d5fd72126c035dc1a32ea465ab6bae5bae7e20f9f1149b","19499775","1657670711","2022-07-13 00:05:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","555,555.555555555555555555","Buy Token"
"0xf2eb013d574b50f13024934a96d294945c3bf6879695b551fc97821590098163","19499807","1657670807","2022-07-13 00:06:47","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","111,111.111111111111111111","Buy Token"
"0xa395c56b3512aaf4a410e62523be2ae7dbaa6aa2cad9ce54a7fc59dbe9db57c1","19499886","1657671044","2022-07-13 00:10:44","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","55,555.555555555555555555","Buy Token"
"0xe1bed8896fdc013864317525853e146c254cb903d79d7d2a435f528dd54bc8db","19499926","1657671164","2022-07-13 00:12:44","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb68af5897fb4dd36d78ddb1a48f58ad96b27afba","5,000,000","Buy Token"
"0xb0a86a1322160550d286dbd1ed6766f8605c551884b4c232a4dab8bb0661e676","19500358","1657672482","2022-07-13 00:34:42","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xea33b9a0b2a6115893ff093810cdcafa7818966a","444,444.444444444444444444","Buy Token"
"0x737e32871e69d398bf3fc2450f48fa295a1932828a1389e5a899a480174eff12","19500473","1657672827","2022-07-13 00:40:27","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb6092cd2cab85e74a8070a63e679fa92e779bbaa","2,222,222.222222222222222222","Buy Token"
"0x3044408b99b0ab94dba975a6fc8e61f6eee14560b781960c842362bea6ab6055","19501023","1657674477","2022-07-13 01:07:57","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe1e839cbe83d2a626f09b62c219310b02ce3b494","4,555,555.555555555555555555","Buy Token"
"0x662d1556d932a0e3da789d6ebb29bb03079a36dec691c10cd3e670c7fe013f88","19501491","1657675881","2022-07-13 01:31:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe07d35ec4b50b2800b128d5300e881f23f4545d8","111,111.111111111111111111","Buy Token"
"0x662d1556d932a0e3da789d6ebb29bb03079a36dec691c10cd3e670c7fe013f88","19501491","1657675881","2022-07-13 01:31:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","11,111.111111111111111111","Buy Token"
"0x26faafb7da531d34301aa10ec85434ed75c9740b18e71504f3fb41db7bd12e21","19502269","1657678215","2022-07-13 02:10:15","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xcca236e3dc38a6190f666c8e47334464d82948bf","1,222,222.222222222222222222","Buy Token"
"0x26faafb7da531d34301aa10ec85434ed75c9740b18e71504f3fb41db7bd12e21","19502269","1657678215","2022-07-13 02:10:15","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","122,222.222222222222222222","Buy Token"
"0x8638768a0e06477dad821e5f1095004285b717ad9eebe9f13edca5d070dbee67","19502961","1657680291","2022-07-13 02:44:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x7783b09abf3c5d15e722485e6cc9d88f85e56ce7","3,111,111.111111111111111111","Buy Token"
"0x8638768a0e06477dad821e5f1095004285b717ad9eebe9f13edca5d070dbee67","19502961","1657680291","2022-07-13 02:44:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","311,111.111111111111111111","Buy Token"
"0x51aea4085c306bbfc00c06e399d3235448ab6d66b8716bc4fb7a77359cf68d51","19505364","1657687500","2022-07-13 04:45:00","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xfff5f07ba0417e869e9635e0222bddf3cebcaaa3","744,444.444444444444444444","Buy Token"
"0x211065eebade1b44e848d81112165571130ec0cf3b5521054c351e4ec5047c02","19507734","1657694611","2022-07-13 06:43:31","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe0686d37c08ecb2e379924e84304fe5363266140","222,222.222222222222222222","Buy Token"
"0x5936599c2ab843c7397908580cc8de291aa71be01d5b0c4454fbe6e37b080442","19507963","1657695298","2022-07-13 06:54:58","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x009b68fa29784dbce543d83444d7a0de955f2c28","11,111,111.111111111111111111","Buy Token"
"0xdfbdaeeed22d7a5cd7c2b23f918e6189c0132d34df9cca8f4fe49ece27682527","19509811","1657700842","2022-07-13 08:27:22","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xfe3a0ffd9cd5826997e121427c7cdae876c5df08","5,555,555.555555555555555555","Buy Token"
"0xdfbdaeeed22d7a5cd7c2b23f918e6189c0132d34df9cca8f4fe49ece27682527","19509811","1657700842","2022-07-13 08:27:22","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","555,555.555555555555555555","Buy Token"
"0x7ea77f55727f0ff6a6b24beef0e2b14304ff3c1d0ea1a2733965f0b8e18a89f9","19510097","1657701700","2022-07-13 08:41:40","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xfe3a0ffd9cd5826997e121427c7cdae876c5df08","77,777,777.777777777777777777","Buy Token"
"0x7ea77f55727f0ff6a6b24beef0e2b14304ff3c1d0ea1a2733965f0b8e18a89f9","19510097","1657701700","2022-07-13 08:41:40","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","7,777,777.777777777777777777","Buy Token"
"0x2a6e3cbb5123e6ba62f64252218b61dc4123109ae66cc62856d03416024cfdbd","19510186","1657701967","2022-07-13 08:46:07","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xfe3a0ffd9cd5826997e121427c7cdae876c5df08","1,888,888.888888888888888888","Buy Token"
"0x2a6e3cbb5123e6ba62f64252218b61dc4123109ae66cc62856d03416024cfdbd","19510186","1657701967","2022-07-13 08:46:07","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","188,888.888888888888888888","Buy Token"
"0x4dce577815a8dc10516597bffd66d493c23417953fcc294b4cdc97ab40c64969","19511489","1657705876","2022-07-13 09:51:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb2a71118981f9facd6fd50ace9d7ecfab07d87f6","498,200.207591711333333333","Buy Token"
"0x0adc65d27d5575006eafc9756954a80da3146cabb7b54568a65680a88179ed18","19511530","1657705999","2022-07-13 09:53:19","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x5246e2dcd38a08f2ef40e63acfb8c424fec2d55e","52,260,000","Buy Token"
"0xd1ee0e96c22af0d1f69c4e7dcf88482fae847b87026b68a6516dc0d258a683f1","19513304","1657711321","2022-07-13 11:22:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xbd69fd990069d5d6004f6fa96c108ea9cfd4b158","2,444,444.444444444444444444","Buy Token"
"0xd1ee0e96c22af0d1f69c4e7dcf88482fae847b87026b68a6516dc0d258a683f1","19513304","1657711321","2022-07-13 11:22:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","244,444.444444444444444444","Buy Token"
"0xd24870b8c4dcc6354d9b810cce722306621706bed48863e1d034d6e18ed0cd62","19513390","1657711580","2022-07-13 11:26:20","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x784f2dc5f78ddbb6d7683dffa3acf6730096ef8e","18,888,888.888888888888888888","Buy Token"
"0xd24870b8c4dcc6354d9b810cce722306621706bed48863e1d034d6e18ed0cd62","19513390","1657711580","2022-07-13 11:26:20","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","1,888,888.888888888888888888","Buy Token"
"0x9ab63c30e8742b19a3f4093dce076a83fbb89ee46542b7643d6507e2e1f19610","19513407","1657711631","2022-07-13 11:27:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe6ce091b79dae0c2ec011f612b3fc60137eda062","4,000,000","Buy Token"
"0x9ab63c30e8742b19a3f4093dce076a83fbb89ee46542b7643d6507e2e1f19610","19513407","1657711631","2022-07-13 11:27:11","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","400,000","Buy Token"
"0xc0dd856b06ea47b950e12fd635b23e0e957e8bf7ee98164524c33c11dcf6c3fb","19514696","1657715506","2022-07-13 12:31:46","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x091a94c065e2919e99c1d8dc175d146cabe58f58","2,555,555.555555555555555555","Buy Token"
"0x9fe33553b71bd841d08e23ba8631dc9d48290ebe06b4f205915b56c8f9982e55","19515953","1657719313","2022-07-13 13:35:13","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xf2c29323490d750fe7ccd9a1518ced834a5fed7b","1,088,888.888888888888888888","Buy Token"
"0x9fe33553b71bd841d08e23ba8631dc9d48290ebe06b4f205915b56c8f9982e55","19515953","1657719313","2022-07-13 13:35:13","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xec351edded37d8c8d822ddbfd7a565c59942aa30","108,888.888888888888888888","Buy Token"
"0x818a3e432f5be02c8423407f6bf6e86deebccdd9e8018cb85a9f384517c24d99","19516209","1657720085","2022-07-13 13:48:05","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","1,000,000","Buy Token"
"0xf84b7605e64cf25db37ec024b6dee11bb1a7afa01b875f49b999cf94f91c8b23","19516255","1657720223","2022-07-13 13:50:23","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","88,888.888888888888888888","Buy Token"
"0x61be9c98ae3431dc4a43c64e5795be038e7b1c7efb58bd9ca493382abd97a3b6","19517161","1657722941","2022-07-13 14:35:41","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x97f156cd2542629d7ce897d7a8d4966233b1acc5","4,888,888.888888888888888888","Buy Token"
"0x5154d16287dfe75b0d80c744f6d3efa0353e68283feb0ddbc30760d1d7ffc5a8","19517320","1657723418","2022-07-13 14:43:38","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc0fade41eb486f2742188cfcad7b4117e3a76dca","5,555,555.555555555555555555","Buy Token"
"0xbf1a43ac57975f40843455bd02e4291523c1666a5918eb1e96464abbcec8bd69","19517998","1657725453","2022-07-13 15:17:33","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xee7dbf8e515a47d62aa43e11331e26163fec84fd","12,222,222.222222222222222222","Buy Token"
"0x8d7ceafd3ff5fec9175ab8da88f605b62dc8f068643b6cf7e67dddc2e790fcda","19518413","1657726698","2022-07-13 15:38:18","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xf6192e18b9ab02e8a6e581430d258d6d6b1847ba","222,222.222222222222222222","Buy Token"
"0x8d7ceafd3ff5fec9175ab8da88f605b62dc8f068643b6cf7e67dddc2e790fcda","19518413","1657726698","2022-07-13 15:38:18","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","22,222.222222222222222222","Buy Token"
"0xa1989b2aebcb0112ded0559703ba2eba7e48d2156fa6b50f624950e83039e56a","19518470","1657726869","2022-07-13 15:41:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xf6192e18b9ab02e8a6e581430d258d6d6b1847ba","1,111,111.111111111111111111","Buy Token"
"0xa1989b2aebcb0112ded0559703ba2eba7e48d2156fa6b50f624950e83039e56a","19518470","1657726869","2022-07-13 15:41:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","111,111.111111111111111111","Buy Token"
"0x503bfed20bb7811007b285027e08093676668a339b071db26bc09dc919a163f4","19518772","1657727775","2022-07-13 15:56:15","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xf56a64f9bf0455c39f2544bbfceccdfdedd41d0d","8,444,444.444444444444444444","Buy Token"
"0x126d0a394199e305db22bdccaba4a7db8aeadd4ea8a97cd4d6d357e0df6de8db","19518798","1657727853","2022-07-13 15:57:33","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2374cd08a281fefe4c7fed95b918f8cce36de7d6","51,777,777.777777777777777777","Buy Token"
"0x3eb5b37ed582b469a5669027437e5b890d6ef9fcd25bb8fc6f8fb15f21489df9","19519171","1657728972","2022-07-13 16:16:12","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x580e515abbb251cced6c62564d09577da82e4326","1,111,111.111111111111111111","Buy Token"
"0x3eb5b37ed582b469a5669027437e5b890d6ef9fcd25bb8fc6f8fb15f21489df9","19519171","1657728972","2022-07-13 16:16:12","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","111,111.111111111111111111","Buy Token"
"0xe149df2c9bfccfd82598135fbdb05bea5e14a2674d29a120461f62670bdfd43f","19519664","1657730451","2022-07-13 16:40:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa96ab214472758bdcabf3f34c817e719104ae8d2","7,222,222.222222222222222222","Buy Token"
"0xa51989a9349cbc003d41778a06ecb30a2eff7ce99fe0632fd760f8a2c6db9fa1","19519706","1657730577","2022-07-13 16:42:57","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc2547f10bbfd3b2c5e565ba8ee047e40a507711e","6,666,666.666666666666666666","Buy Token"
"0xc172d0f20f03514085b53ff0aa22fd15d7f54b31a18a0839f419bbb760586ec4","19520370","1657732570","2022-07-13 17:16:10","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa96ab214472758bdcabf3f34c817e719104ae8d2","8,000,000","Buy Token"
"0x6ae5fa3b4145e6905182466f213a5b4e8e035c1347094866876551537ab194b1","19520420","1657732720","2022-07-13 17:18:40","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x06c1f8b3d8fcf6a5709d116fa2c3fc0ab276facf","1,444,444.444444444444444444","Buy Token"
"0xf4f8bda514fae52f0f46a884fbeb6c7d939dc76206db14689f5ae50cf8c67499","19520852","1657734016","2022-07-13 17:40:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x33788b4d762950e24a0f8f3b6c068d97e2335195","1,198,216.666666666666666666","Buy Token"
"0x5a10582ddeece0b8cf9e23d86b360ece3f10f9ac64fc529c333bc9c7c7c2d597","19520916","1657734208","2022-07-13 17:43:28","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa957fb098abbc96e28242accdccb447a66547b00","3,333,333.333333333333333333","Buy Token"
"0xaab8bbd03b005dbbb57f219cad2b7f3529f2bb05fa643e7cefec939599045076","19521175","1657734985","2022-07-13 17:56:25","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x26ce6c6c2d3cea9ccbb191988080ea23e26fa992","111,111.111111111111111111","Buy Token"
"0xaa938b6255b6ca219fe7f2168775780c8944fab355d8321cad8c685f6bac7ea5","19521394","1657735642","2022-07-13 18:07:22","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","1,777,777.777777777777777777","Buy Token"
"0x31cb90f31c05a3e665e7f469784df05dadc2fa670000ba8bb5b91be7ff017c16","19521697","1657736551","2022-07-13 18:22:31","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xee7dbf8e515a47d62aa43e11331e26163fec84fd","10,666,666.666666666666666666","Buy Token"
"0x66bdf68e49787fad4370f754c31edc533f100a5d29b10ade2db077586458025e","19521745","1657736695","2022-07-13 18:24:55","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc64c98f658f7b9d83d2b19d4a5aafd3a38ce628a","2,777,777.777777777777777777","Buy Token"
"0x2ac9af102b9c70646b383ba3824e72b4c165853fbc574b2d47c27eb7e427d938","19521943","1657737289","2022-07-13 18:34:49","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xfb834dc5cee468c93336194a35f8000f59da048c","2,071,710.193333333333333333","Buy Token"
"0x791b6a2d86f7acda7e23fb976df1825151844a2087f15cc686bd29535bfe7391","19522944","1657740292","2022-07-13 19:24:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xbcdd3640f010723a5b1c051fda9353184b4a912d","6,111,111.111111111111111111","Buy Token"
"0x791b6a2d86f7acda7e23fb976df1825151844a2087f15cc686bd29535bfe7391","19522944","1657740292","2022-07-13 19:24:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","611,111.111111111111111111","Buy Token"
"0x5a3f912d2fda490e5b76cd6e57b41dd97aa7c2c38dff47ba1c4283ac512683e1","19523972","1657743376","2022-07-13 20:16:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd05ad8b62126a8a3642c48b46e992a24ef61cd73","3,607,777.777777777777777777","Buy Token"
"0x53bcb68a4e488586196290a4031a1f546d7ed84ba5fe4ddf6338f8e9b7c9e950","19524420","1657744726","2022-07-13 20:38:46","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd205e542f0b22f6af1571d47e92f11b8e623ab30","8,333,333.333333333333333333","Buy Token"
"0xcbdf2f4a191a9d2562d7ea5422627069f33969b2734907281c917ce3eb63f0bc","19524429","1657744753","2022-07-13 20:39:13","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xa702759a397d834d038841331595d57ec8ffef0b","6,111,111.111111111111111111","Buy Token"
"0xcbdf2f4a191a9d2562d7ea5422627069f33969b2734907281c917ce3eb63f0bc","19524429","1657744753","2022-07-13 20:39:13","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","611,111.111111111111111111","Buy Token"
"0xa71edab2204bc396ffd922062c62462115bd289f74e988712f860d16f9af356e","19526447","1657750807","2022-07-13 22:20:07","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe4dc0d77af4554a23eae568512054620ba0a410a","1,111,111.111111111111111111","Buy Token"
"0x985628498d1de958df8f8388a3e2230f74aa5407465eeefdaf0bf85676723832","19526773","1657751785","2022-07-13 22:36:25","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb6379d7552acdafac16e88de49ea4181821a4c8c","2,777,777.777777777777777777","Buy Token"
"0x985628498d1de958df8f8388a3e2230f74aa5407465eeefdaf0bf85676723832","19526773","1657751785","2022-07-13 22:36:25","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","277,777.777777777777777777","Buy Token"
"0x49317a8c3688839a8a866cb6ccf4d1cfa0c6d6c997332c46216eba24d0385407","19527070","1657752676","2022-07-13 22:51:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xe642ffab50b284595213787b8985f81170d2e13f","22,222,222.222222222222222222","Buy Token"
"0x16dbe1d178db1cdf38a19a9354f9394fb4afefbc644118771a17079dab04e502","19527396","1657753654","2022-07-13 23:07:34","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x799087aa5797d1e19ab304d3c051a72884fb2392","1,111,111.111111111111111111","Buy Token"
"0x74d88a7cb557c2413a805942217cdb096e615b0c60d667efa6d6b48426f91bc2","19527862","1657755052","2022-07-13 23:30:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2ab6289eeb8140eb64d24dc5199d074ca080e1e4","301,111.111111111111111111","Buy Token"
"0xe39fa057a52ce030ad92da63b0b0be3799b022896f5cbcdcaaeb5a3422de73e8","19527988","1657755430","2022-07-13 23:37:10","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x6f2e3bd3e218eef02381138e7282d3dd576207a6","111,111,111.111111111111111111","Buy Token"
"0x1435a8c4a96cb1f00366e98b852af624ca814af10b0c452d0f378ea30edacf6a","19527996","1657755454","2022-07-13 23:37:34","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x6f2e3bd3e218eef02381138e7282d3dd576207a6","111,111,111.111111111111111111","Buy Token"
"0x0c745b69e3992781ad3b12021285b786cbb2fd980a71261ad88669bb49e12339","19528002","1657755472","2022-07-13 23:37:52","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x6f2e3bd3e218eef02381138e7282d3dd576207a6","111,111,111.111111111111111111","Buy Token"
"0x53c47c2c361a01457c27420f72086d034ad8b64d1d6b3807c4c44e7d85aa0ec2","19528125","1657755841","2022-07-13 23:44:01","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x6f2e3bd3e218eef02381138e7282d3dd576207a6","333,333,333.333333333333333333","Buy Token"
"0x01245eaabfaf64e758e56c33d3b5a071ee215df7abae4a08fe1d66063de1cb2d","19528398","1657756671","2022-07-13 23:57:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x575af02112ac27ec8104fc838e84ee01c9bd3ac0","111,111.111111111111111111","Buy Token"
"0xb9a1022e03c19ea9be8a2c78f74d05ddab061f3de84a8c19da1f2a5d46724327","19528435","1657756782","2022-07-13 23:59:42","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xada28a0b56bd2374f99a9b2992d3fca9b467e44e","444,444.444444444444444444","Buy Token"
"0x18cfed3c33558ca08ccd940b0181e4ed9c537b921630928077199f26491dc3ef","19528498","1657756971","2022-07-14 00:02:51","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x8d9b5eb48b810fe713164163576039cae42192d3","1,222,222.222222222222222222","Buy Token"
"0x181341566997b0c88624ec50b8703180d9b2a15532a4fd7230e86bb7d3e20058","19528515","1657757022","2022-07-14 00:03:42","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x2f655cbcabff2ec4bee8914940db8f0b6eb43ed0","555,555.555555555555555555","Buy Token"
"0x83163f2a3a5e3b6018c4f21dbfc712a86567574160f7ccb5765aaac64f234cd0","19528529","1657757064","2022-07-14 00:04:24","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x41d5dc050cfbf94fdc930946fd6b6a2a326feec6","1,333,333.333333333333333333","Buy Token"
"0xa4860fe4ccb02353172375632504a77ac818057cec88eb88ea8b5c1e08c33843","19528543","1657757106","2022-07-14 00:05:06","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x9b1a6b8ba8879ed770b6b95289c6ae7e56ebc146","2,222,222.222222222222222222","Buy Token"
"0xe4d72f299b244aa6229d7799c042efe3cb25f8b73c56c86c6d60cbdebcc53f5a","19528553","1657757136","2022-07-14 00:05:36","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xebecbce71b1cc80b249b7e26d9a68d691e540f0c","333,333.333333333333333333","Buy Token"
"0x6267ff6b8aa12370df23d3a97dffd33496d128e2cfcd8e70adc4a9fcb6323c5f","19528564","1657757169","2022-07-14 00:06:09","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xb3dadbd5075f3a1dcab5a68e4c18765a2191c2a2","666,666.666666666666666666","Buy Token"
"0x954d9f5ae1e5b6596ead1041347ac574369c54b8089f42794999f14dc179afd3","19528588","1657757241","2022-07-14 00:07:21","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x09afa8486dc459cc28f120a511a4ceb42dbe7889","2,222,222.222222222222222222","Buy Token"
"0xba6caa47f2d8b3ce9b095117245888ca19152e18c75c9a78a1af1ea893470d1b","19529086","1657758735","2022-07-14 00:32:15","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x34adea942744eeb1f0ac4be2f96c0df2f7d0efe8","1,111,111.111111111111111111","Buy Token"
"0x7eb20edf586f419ef3c7c184c6a440d2a97c831653b359f6f5c7b4e58c4cecb9","19529409","1657759704","2022-07-14 00:48:24","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x0b069aadfe479dd2b7ec5dd2833f32d3a84d1b6e","1,222,222.222222222222222222","Buy Token"
"0x7eb20edf586f419ef3c7c184c6a440d2a97c831653b359f6f5c7b4e58c4cecb9","19529409","1657759704","2022-07-14 00:48:24","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","122,222.222222222222222222","Buy Token"
"0x7954083f9cc747562bb3a754e9f82b041dc866b64e3c21c260a4d83e97869988","19529554","1657760139","2022-07-14 00:55:39","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xd39c2b3e057b19800b97976572cb749f1a6f02f1","133,333.333333333333333333","Buy Token"
"0x7954083f9cc747562bb3a754e9f82b041dc866b64e3c21c260a4d83e97869988","19529554","1657760139","2022-07-14 00:55:39","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0x16c2bb222323101ea82a8cf1a2d4092b1788f774","13,333.333333333333333333","Buy Token"
"0xf5729eb2356ef6d9b4e5a1c90b8d575ef2c49bf8948567646f98925989f8da5e","19530289","1657762345","2022-07-14 01:32:25","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc8abed28d7daaf90f82fd090d4007e41c730ba24","1,953,111.111111111111111111","Buy Token"
"0x4ab707e7dd7a0e04d69be332d5b22c3614ec7cbdaf9911327cae6417f67d8ca9","19530531","1657763071","2022-07-14 01:44:31","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc996a99de2e44e6ec5e7f192167cac33b2259dc5","1,111,111.111111111111111111","Buy Token"
"0x1497f14892e165058ff126fbbf697262fa2f5a0e21bc2438ba361ab15134e9e6","19530626","1657763356","2022-07-14 01:49:16","0x8f1016122b5211988b52ee63cf994171fbfc7b8d","0xc996a99de2e44e6ec5e7f192167cac33b2259dc5","110,000,000","Buy Token"
